id,rank,value,grade,category,year,type
San Antonio,13,A-,A-,10,2017,grade
San Antonio,12,A,A,11,2017,grade
San Antonio,12,B+,B+,12,2017,grade
San Antonio,23,A-,A-,22,2017,grade
San Antonio,7,A,A,23,2017,grade
San Antonio,17,A-,A-,24,2017,grade
San Diego,56,C,C,1,2017,grade
San Diego,75,D,D,2,2017,grade
San Diego,68,D+,D+,6,2017,grade
San Diego,64,C-,C-,7,2017,grade
San Diego,66,C,C,8,2017,grade
San Diego,65,D+,D+,9,2017,grade
San Diego,70,D+,D+,10,2017,grade
San Diego,72,C-,C-,11,2017,grade
San Diego,70,F,F,12,2017,grade
San Diego,72,D+,D+,22,2017,grade
San Diego,51,C+,C+,23,2017,grade
San Diego,57,C-,C-,24,2017,grade
San Francisco,49,C+,C+,1,2017,grade
San Francisco,76,D,D,2,2017,grade
San Francisco,77,F,F,6,2017,grade
San Francisco,74,D,D,7,2017,grade
San Francisco,69,D+,D+,8,2017,grade
San Francisco,79,F,F,9,2017,grade
San Francisco,77,F,F,10,2017,grade
San Francisco,62,C,C,11,2017,grade
San Francisco,74,F,F,12,2017,grade
San Francisco,47,C+,C+,22,2017,grade
San Francisco,16,A-,A-,23,2017,grade
San Francisco,34,B-,B-,24,2017,grade
San Jose,54,C+,C+,1,2017,grade
San Jose,79,F,F,2,2017,grade
San Jose,69,D,D,6,2017,grade
San Jose,63,C-,C-,7,2017,grade
San Jose,72,D,D,8,2017,grade
San Jose,59,C,C,9,2017,grade
San Jose,56,C-,C-,10,2017,grade
San Jose,76,D,D,11,2017,grade
San Jose,66,D,D,12,2017,grade
San Jose,69,D+,D+,22,2017,grade
San Jose,52,C+,C+,23,2017,grade
San Jose,70,D,D,24,2017,grade
Sarasota,23,B+,B+,1,2017,grade
Sarasota,29,B,B,2,2017,grade
Sarasota,17,B+,B+,6,2017,grade
Sarasota,9,A,A,7,2017,grade
Sarasota,28,B+,B+,8,2017,grade
Sarasota,28,B,B,9,2017,grade
Sarasota,18,A-,A-,10,2017,grade
Sarasota,2,A+,A+,11,2017,grade
Sarasota,10,A-,A-,12,2017,grade
Sarasota,55,C,C,22,2017,grade
Sarasota,56,C+,C+,23,2017,grade
Sarasota,13,A-,A-,24,2017,grade
Seattle,13,A-,A-,1,2017,grade
Seattle,20,B+,B+,2,2017,grade
Seattle,27,B,B,6,2017,grade
Seattle,22,B+,B+,7,2017,grade
Seattle,34,B+,B+,8,2017,grade
Seattle,34,B,B,9,2017,grade
Seattle,35,B-,B-,10,2017,grade
Seattle,20,A-,A-,11,2017,grade
Seattle,24,C+,C+,12,2017,grade
Seattle,32,B,B,22,2017,grade
Seattle,49,B-,B-,23,2017,grade
Seattle,33,B-,B-,24,2017,grade
St. Louis,50,C+,C+,1,2017,grade
St. Louis,47,C,C,2,2017,grade
St. Louis,49,C+,C+,6,2017,grade
St. Louis,33,B,B,7,2017,grade
St. Louis,48,B-,B-,8,2017,grade
St. Louis,36,B,B,9,2017,grade
St. Louis,37,C+,C+,10,2017,grade
St. Louis,56,C+,C+,11,2017,grade
St. Louis,64,D,D,12,2017,grade
St. Louis,74,D+,D+,22,2017,grade
St. Louis,37,B-,B-,23,2017,grade
St. Louis,59,C-,C-,24,2017,grade
Tacoma,62,C-,C-,1,2017,grade
Tacoma,43,C+,C+,2,2017,grade
Tacoma,44,C+,C+,6,2017,grade
Tacoma,49,C+,C+,7,2017,grade
Tacoma,52,B-,B-,8,2017,grade
Tacoma,30,B,B,9,2017,grade
Tacoma,75,F,F,10,2017,grade
Tacoma,48,B-,B-,11,2017,grade
Tacoma,19,B-,B-,12,2017,grade
Tacoma,57,C,C,22,2017,grade
Tacoma,79,F,F,23,2017,grade
Tacoma,16,A-,A-,24,2017,grade
Tampa,25,B+,B+,1,2017,grade
Tampa,56,C-,C-,2,2017,grade
Tampa,23,B,B,6,2017,grade
Tampa,21,B+,B+,7,2017,grade
Tampa,23,A-,A-,8,2017,grade
Tampa,16,A-,A-,9,2017,grade
Tampa,29,B-,B-,10,2017,grade
Tampa,27,B+,B+,11,2017,grade
Tampa,25,C+,C+,12,2017,grade
Tampa,42,C+,C+,22,2017,grade
Tampa,5,A,A,23,2017,grade
Tampa,20,A-,A-,24,2017,grade
Tucson,67,C-,C-,1,2017,grade
Tucson,60,D+,D+,2,2017,grade
Tucson,74,D,D,6,2017,grade
Tucson,79,F,F,7,2017,grade
Tucson,79,F,F,8,2017,grade
Tucson,68,D+,D+,9,2017,grade
Tucson,51,C,C,10,2017,grade
Tucson,60,C,C,11,2017,grade
Tucson,73,F,F,12,2017,grade
Tucson,29,B+,B+,22,2017,grade
Tucson,64,C,C,23,2017,grade
Tucson,49,C,C,24,2017,grade
Tulsa,12,A-,A-,1,2017,grade
Tulsa,5,A,A,2,2017,grade
Tulsa,20,B+,B+,6,2017,grade
Tulsa,42,B-,B-,7,2017,grade
Tulsa,35,B+,B+,8,2017,grade
Tulsa,11,A-,A-,9,2017,grade
Tulsa,8,A,A,10,2017,grade
Tulsa,26,B+,B+,11,2017,grade
Tulsa,31,C+,C+,12,2017,grade
Tulsa,11,A+,A+,22,2017,grade
Tulsa,4,A+,A+,23,2017,grade
Tulsa,62,C-,C-,24,2017,grade
Virginia Beach,20,B+,B+,1,2017,grade
Virginia Beach,2,A+,A+,2,2017,grade
Virginia Beach,6,A,A,6,2017,grade
Virginia Beach,2,A+,A+,7,2017,grade
Virginia Beach,4,A+,A+,8,2017,grade
Virginia Beach,9,A,A,9,2017,grade
Virginia Beach,8,A,A,10,2017,grade
Virginia Beach,33,B,B,11,2017,grade
Virginia Beach,5,A,A,12,2017,grade
Virginia Beach,8,A+,A+,22,2017,grade
Virginia Beach,53,C+,C+,23,2017,grade
Virginia Beach,2,A+,A+,24,2017,grade
"Washington, DC",16,A-,A-,1,2017,grade
"Washington, DC",47,C,C,2,2017,grade
"Washington, DC",24,B,B,6,2017,grade
"Washington, DC",17,A-,A-,7,2017,grade
"Washington, DC",12,A,A,8,2017,grade
"Washington, DC",29,B,B,9,2017,grade
"Washington, DC",40,C+,C+,10,2017,grade
"Washington, DC",24,B+,B+,11,2017,grade
"Washington, DC",21,B-,B-,12,2017,grade
"Washington, DC",27,B+,B+,22,2017,grade
"Washington, DC",24,B,B,23,2017,grade
"Washington, DC",11,A-,A-,24,2017,grade
West Palm Beach,46,B-,B-,1,2017,grade
West Palm Beach,45,C+,C+,2,2017,grade
West Palm Beach,21,B,B,6,2017,grade
West Palm Beach,24,B+,B+,7,2017,grade
West Palm Beach,29,B+,B+,8,2017,grade
West Palm Beach,33,B,B,9,2017,grade
West Palm Beach,39,C+,C+,10,2017,grade
West Palm Beach,18,A-,A-,11,2017,grade
West Palm Beach,15,B,B,12,2017,grade
West Palm Beach,45,C+,C+,22,2017,grade
West Palm Beach,31,B,B,23,2017,grade
West Palm Beach,8,A,A,24,2017,grade
Worcester,2,A+,A+,1,2017,grade
Worcester,10,A-,A-,2,2017,grade
Worcester,16,B+,B+,6,2017,grade
Worcester,12,A-,A-,7,2017,grade
Worcester,25,A-,A-,8,2017,grade
Worcester,41,B-,B-,9,2017,grade
Worcester,24,B+,B+,10,2017,grade
Worcester,28,B+,B+,11,2017,grade
Worcester,41,C,C,12,2017,grade
Worcester,62,C-,C-,22,2017,grade
Worcester,78,F,F,23,2017,grade
Worcester,80,F,F,24,2017,grade
Albuquerque,47,D+,D+,1,2018,grade
Albuquerque,35,C,C,2,2018,grade
Albuquerque,29,C,C,6,2018,grade
Albuquerque,34,B-,B-,8,2018,grade
Albuquerque,36,C+,C+,9,2018,grade
Albuquerque,21,B-,B-,10,2018,grade
Albuquerque,46,D+,D+,22,2018,grade
Albuquerque,50,D,D,23,2018,grade
Albuquerque,1,A-,A-,24,2018,grade
Anaheim,55,F,F,1,2018,grade
Anaheim,44,D+,D+,2,2018,grade
Anaheim,54,F,F,6,2018,grade
Anaheim,54,D+,D+,8,2018,grade
Anaheim,56,F,F,9,2018,grade
Anaheim,39,C-,C-,10,2018,grade
Anaheim,7,A+,A+,22,2018,grade
Anaheim,16,B-,B-,23,2018,grade
Anaheim,3,B-,B-,24,2018,grade
Atlanta,14,A-,A-,1,2018,grade
Atlanta,12,A,A,2,2018,grade
Atlanta,8,B,B,6,2018,grade
Atlanta,11,A,A,8,2018,grade
Atlanta,15,B+,B+,9,2018,grade
Atlanta,14,B+,B+,10,2018,grade
Atlanta,11,A+,A+,22,2018,grade
Atlanta,27,C+,C+,23,2018,grade
Atlanta,10,C-,C-,24,2018,grade
Austin,18,B+,B+,1,2018,grade
Austin,10,A,A,2,2018,grade
Austin,18,B-,B-,6,2018,grade
Austin,21,A-,A-,8,2018,grade
Austin,20,B+,B+,9,2018,grade
Austin,19,B,B,10,2018,grade
Austin,25,B,B,22,2018,grade
Austin,15,B-,B-,23,2018,grade
Austin,47,F,F,24,2018,grade
Baltimore,20,B,B,1,2018,grade
Baltimore,31,C+,C+,2,2018,grade
Baltimore,39,D+,D+,6,2018,grade
Baltimore,28,B,B,8,2018,grade
Baltimore,45,D+,D+,9,2018,grade
Baltimore,37,C-,C-,10,2018,grade
Baltimore,48,D+,D+,22,2018,grade
Baltimore,3,A-,A-,23,2018,grade
Baltimore,15,D+,D+,24,2018,grade
Boise,36,C,C,1,2018,grade
Boise,5,A+,A+,2,2018,grade
Boise,43,D,D,6,2018,grade
Boise,48,C,C,8,2018,grade
Boise,48,D+,D+,9,2018,grade
Boise,35,C-,C-,10,2018,grade
Boise,42,C-,C-,22,2018,grade
Boise,52,F,F,23,2018,grade
Boise,22,D,D,24,2018,grade
Boston,13,A-,A-,1,2018,grade
Boston,36,C,C,2,2018,grade
Boston,36,C-,C-,6,2018,grade
Boston,33,B-,B-,8,2018,grade
Boston,35,C+,C+,9,2018,grade
Boston,46,D,D,10,2018,grade
Boston,26,B,B,22,2018,grade
Boston,10,B,B,23,2018,grade
Boston,17,D+,D+,24,2018,grade
Charleston,7,A,A,1,2018,grade
Charleston,6,A,A,2,2018,grade
Charleston,7,A-,A-,6,2018,grade
Charleston,5,A+,A+,8,2018,grade
Charleston,5,A,A,9,2018,grade
Charleston,11,A-,A-,10,2018,grade
Charleston,2,A+,A+,22,2018,grade
Charleston,33,C-,C-,23,2018,grade
Charleston,9,C-,C-,24,2018,grade
Charlotte,10,A-,A-,1,2018,grade
Charlotte,25,B-,B-,2,2018,grade
Charlotte,9,B,B,6,2018,grade
Charlotte,18,A-,A-,8,2018,grade
Charlotte,9,A-,A-,9,2018,grade
Charlotte,15,B+,B+,10,2018,grade
Charlotte,41,C-,C-,22,2018,grade
Charlotte,12,B-,B-,23,2018,grade
Charlotte,14,D+,D+,24,2018,grade
Chicago,52,D,D,1,2018,grade
Chicago,55,F,F,2,2018,grade
Chicago,50,F,F,6,2018,grade
Chicago,49,C,C,8,2018,grade
Chicago,49,D,D,9,2018,grade
Chicago,49,F,F,10,2018,grade
Chicago,29,B-,B-,22,2018,grade
Chicago,38,D,D,23,2018,grade
Chicago,18,D,D,24,2018,grade
Cincinnati,23,B,B,1,2018,grade
Cincinnati,42,D+,D+,2,2018,grade
Cincinnati,41,D+,D+,6,2018,grade
Cincinnati,41,C+,C+,8,2018,grade
Cincinnati,50,F,F,9,2018,grade
Cincinnati,22,B-,B-,10,2018,grade
Cincinnati,42,C-,C-,22,2018,grade
Cincinnati,35,D+,D+,23,2018,grade
Cincinnati,55,F,F,24,2018,grade
Cleveland,51,D,D,1,2018,grade
Cleveland,43,D+,D+,2,2018,grade
Cleveland,26,C+,C+,6,2018,grade
Cleveland,37,B-,B-,8,2018,grade
Cleveland,23,B,B,9,2018,grade
Cleveland,36,C-,C-,10,2018,grade
Cleveland,21,A-,A-,22,2018,grade
Cleveland,56,F,F,23,2018,grade
Cleveland,43,F,F,24,2018,grade
Colorado Springs,4,A+,A+,1,2018,grade
Colorado Springs,27,C+,C+,2,2018,grade
Colorado Springs,10,B,B,6,2018,grade
Colorado Springs,12,A,A,8,2018,grade
Colorado Springs,13,A-,A-,9,2018,grade
Colorado Springs,9,A,A,10,2018,grade
Colorado Springs,22,B,B,22,2018,grade
Colorado Springs,1,A-,A-,23,2018,grade
Colorado Springs,25,F,F,24,2018,grade
Columbus,3,A+,A+,1,2018,grade
Columbus,17,B+,B+,2,2018,grade
Columbus,11,B,B,6,2018,grade
Columbus,29,B,B,8,2018,grade
Columbus,22,B,B,9,2018,grade
Columbus,10,A,A,10,2018,grade
Columbus,14,A,A,22,2018,grade
Columbus,5,B+,B+,23,2018,grade
Columbus,4,C,C,24,2018,grade
Dallas,33,C+,C+,1,2018,grade
Dallas,11,A,A,2,2018,grade
Dallas,12,B,B,6,2018,grade
Dallas,17,A-,A-,8,2018,grade
Dallas,17,B+,B+,9,2018,grade
Dallas,17,B,B,10,2018,grade
Dallas,12,A+,A+,22,2018,grade
Dallas,55,F,F,23,2018,grade
Dallas,33,F,F,24,2018,grade
Denver,41,C-,C-,1,2018,grade
Denver,24,B,B,2,2018,grade
Denver,32,C,C,6,2018,grade
Denver,39,B-,B-,8,2018,grade
Denver,31,C+,C+,9,2018,grade
Denver,23,B-,B-,10,2018,grade
Denver,40,C-,C-,22,2018,grade
Denver,19,B-,B-,23,2018,grade
Denver,39,F,F,24,2018,grade
Detroit,16,B+,B+,1,2018,grade
Detroit,7,A,A,2,2018,grade
Detroit,24,C+,C+,6,2018,grade
Detroit,37,B-,B-,8,2018,grade
Detroit,21,B,B,9,2018,grade
Detroit,12,A-,A-,10,2018,grade
Detroit,14,A,A,22,2018,grade
Detroit,18,B-,B-,23,2018,grade
Detroit,51,F,F,24,2018,grade
Fort Lauderdale,29,C+,C+,1,2018,grade
Fort Lauderdale,41,D+,D+,2,2018,grade
Fort Lauderdale,30,C,C,6,2018,grade
Fort Lauderdale,22,B+,B+,8,2018,grade
Fort Lauderdale,29,B-,B-,9,2018,grade
Fort Lauderdale,34,C,C,10,2018,grade
Fort Lauderdale,32,B-,B-,22,2018,grade
Fort Lauderdale,29,C,C,23,2018,grade
Fort Lauderdale,8,C-,C-,24,2018,grade
Fort Worth,1,A+,A+,1,2018,grade
Fort Worth,15,A-,A-,2,2018,grade
Fort Worth,2,A+,A+,6,2018,grade
Fort Worth,1,A+,A+,8,2018,grade
Fort Worth,7,A-,A-,9,2018,grade
Fort Worth,8,A,A,10,2018,grade
Fort Worth,44,D+,D+,22,2018,grade
Fort Worth,23,C+,C+,23,2018,grade
Fort Worth,31,F,F,24,2018,grade
Hartford,36,C,C,1,2018,grade
Hartford,54,F,F,2,2018,grade
Hartford,28,C+,C+,6,2018,grade
Hartford,26,B,B,8,2018,grade
Hartford,26,B,B,9,2018,grade
Hartford,32,C,C,10,2018,grade
Hartford,56,F,F,22,2018,grade
Hartford,25,C+,C+,23,2018,grade
Hartford,34,F,F,24,2018,grade
Honolulu,56,F,F,1,2018,grade
Honolulu,57,F,F,2,2018,grade
Honolulu,57,F,F,6,2018,grade
Honolulu,55,D,D,8,2018,grade
Honolulu,54,F,F,9,2018,grade
Honolulu,57,F,F,10,2018,grade
Honolulu,57,F,F,22,2018,grade
Honolulu,32,C-,C-,23,2018,grade
Honolulu,50,F,F,24,2018,grade
Houston,19,B,B,1,2018,grade
Houston,14,A,A,2,2018,grade
Houston,14,B,B,6,2018,grade
Houston,9,A+,A+,8,2018,grade
Houston,6,A,A,9,2018,grade
Houston,20,B,B,10,2018,grade
Houston,19,A-,A-,22,2018,grade
Houston,21,B-,B-,23,2018,grade
Houston,28,F,F,24,2018,grade
Indianapolis,43,C-,C-,1,2018,grade
Indianapolis,8,A,A,2,2018,grade
Indianapolis,31,C,C,6,2018,grade
Indianapolis,25,B+,B+,8,2018,grade
Indianapolis,37,C,C,9,2018,grade
Indianapolis,27,C+,C+,10,2018,grade
Indianapolis,39,C,C,22,2018,grade
Indianapolis,30,C,C,23,2018,grade
Indianapolis,40,F,F,24,2018,grade
Jacksonville,5,A+,A+,1,2018,grade
Jacksonville,16,A-,A-,2,2018,grade
Jacksonville,4,A+,A+,6,2018,grade
Jacksonville,7,A+,A+,8,2018,grade
Jacksonville,1,A+,A+,9,2018,grade
Jacksonville,1,A+,A+,10,2018,grade
Jacksonville,51,D+,D+,22,2018,grade
Jacksonville,17,B-,B-,23,2018,grade
Jacksonville,41,F,F,24,2018,grade
Kansas City,35,C+,C+,1,2018,grade
Kansas City,21,B,B,2,2018,grade
Kansas City,27,C+,C+,6,2018,grade
Kansas City,19,A-,A-,8,2018,grade
Kansas City,34,C+,C+,9,2018,grade
Kansas City,25,B-,B-,10,2018,grade
Kansas City,9,A+,A+,22,2018,grade
Kansas City,54,F,F,23,2018,grade
Kansas City,36,F,F,24,2018,grade
Las Vegas,42,C-,C-,1,2018,grade
Las Vegas,33,C,C,2,2018,grade
Las Vegas,22,C+,C+,6,2018,grade
Las Vegas,31,B-,B-,8,2018,grade
Las Vegas,8,A-,A-,9,2018,grade
Las Vegas,28,C+,C+,10,2018,grade
Las Vegas,16,A,A,22,2018,grade
Las Vegas,24,C+,C+,23,2018,grade
Las Vegas,13,D+,D+,24,2018,grade
Los Angeles,46,D+,D+,1,2018,grade
Los Angeles,53,D,D,2,2018,grade
Los Angeles,53,F,F,6,2018,grade
Los Angeles,52,D+,D+,8,2018,grade
Los Angeles,51,F,F,9,2018,grade
Los Angeles,48,D,D,10,2018,grade
Los Angeles,30,B-,B-,22,2018,grade
Los Angeles,51,D,D,23,2018,grade
Los Angeles,26,F,F,24,2018,grade
Manchester,8,A,A,1,2018,grade
Manchester,13,A,A,2,2018,grade
Manchester,21,B-,B-,6,2018,grade
Manchester,4,A+,A+,8,2018,grade
Manchester,13,A-,A-,9,2018,grade
Manchester,16,B+,B+,10,2018,grade
Manchester,45,D+,D+,22,2018,grade
Manchester,14,B-,B-,23,2018,grade
Manchester,57,F,F,24,2018,grade
Miami,24,B-,B-,1,2018,grade
Miami,45,D+,D+,2,2018,grade
Miami,20,B-,B-,6,2018,grade
Miami,23,B+,B+,8,2018,grade
Miami,10,A-,A-,9,2018,grade
Miami,31,C,C,10,2018,grade
Miami,5,A+,A+,22,2018,grade
Miami,40,D,D,23,2018,grade
Miami,16,D+,D+,24,2018,grade
Minneapolis,12,A-,A-,1,2018,grade
Minneapolis,19,B,B,2,2018,grade
Minneapolis,15,B,B,6,2018,grade
Minneapolis,26,B,B,8,2018,grade
Minneapolis,18,B+,B+,9,2018,grade
Minneapolis,13,B+,B+,10,2018,grade
Minneapolis,38,C,C,22,2018,grade
Minneapolis,7,B,B,23,2018,grade
Minneapolis,51,F,F,24,2018,grade
Nashville,6,A+,A+,1,2018,grade
Nashville,20,B,B,2,2018,grade
Nashville,6,A-,A-,6,2018,grade
Nashville,8,A+,A+,8,2018,grade
Nashville,12,A-,A-,9,2018,grade
Nashville,4,A+,A+,10,2018,grade
Nashville,4,A+,A+,22,2018,grade
Nashville,9,B,B,23,2018,grade
Nashville,19,D,D,24,2018,grade
New Orleans,15,A-,A-,1,2018,grade
New Orleans,26,C+,C+,2,2018,grade
New Orleans,49,F,F,6,2018,grade
New Orleans,32,B-,B-,8,2018,grade
New Orleans,42,C-,C-,9,2018,grade
New Orleans,50,F,F,10,2018,grade
New Orleans,17,A,A,22,2018,grade
New Orleans,31,C,C,23,2018,grade
New Orleans,11,D+,D+,24,2018,grade
New York,39,C,C,1,2018,grade
New York,50,D,D,2,2018,grade
New York,42,D,D,6,2018,grade
New York,45,C,C,8,2018,grade
New York,40,C,C,9,2018,grade
New York,40,D+,D+,10,2018,grade
New York,13,A,A,22,2018,grade
New York,34,C-,C-,23,2018,grade
New York,53,F,F,24,2018,grade
Newark,31,C+,C+,1,2018,grade
Newark,38,C-,C-,2,2018,grade
Newark,16,B-,B-,6,2018,grade
Newark,10,A+,A+,8,2018,grade
Newark,11,A-,A-,9,2018,grade
Newark,30,C,C,10,2018,grade
Newark,20,A-,A-,22,2018,grade
Newark,37,D+,D+,23,2018,grade
Newark,34,F,F,24,2018,grade
Oakland,20,B,B,1,2018,grade
Oakland,30,C+,C+,2,2018,grade
Oakland,38,C-,C-,6,2018,grade
Oakland,51,D+,D+,8,2018,grade
Oakland,32,C+,C+,9,2018,grade
Oakland,29,C,C,10,2018,grade
Oakland,26,B,B,22,2018,grade
Oakland,46,D,D,23,2018,grade
Oakland,1,A-,A-,24,2018,grade
Oklahoma City,26,B-,B-,1,2018,grade
Oklahoma City,3,A+,A+,2,2018,grade
Oklahoma City,13,B,B,6,2018,grade
Oklahoma City,14,A,A,8,2018,grade
Oklahoma City,16,B+,B+,9,2018,grade
Oklahoma City,26,C+,C+,10,2018,grade
Oklahoma City,1,A+,A+,22,2018,grade
Oklahoma City,2,A-,A-,23,2018,grade
Oklahoma City,45,F,F,24,2018,grade
Omaha,22,B,B,1,2018,grade
Omaha,28,C+,C+,2,2018,grade
Omaha,44,D,D,6,2018,grade
Omaha,35,B-,B-,8,2018,grade
Omaha,43,D+,D+,9,2018,grade
Omaha,51,F,F,10,2018,grade
Omaha,54,D,D,22,2018,grade
Omaha,49,D,D,23,2018,grade
Omaha,37,F,F,24,2018,grade
Orlando,30,C+,C+,1,2018,grade
Orlando,40,D+,D+,2,2018,grade
Orlando,33,C-,C-,6,2018,grade
Orlando,43,C+,C+,8,2018,grade
Orlando,30,B-,B-,9,2018,grade
Orlando,33,C,C,10,2018,grade
Orlando,23,B,B,22,2018,grade
Orlando,28,C+,C+,23,2018,grade
Orlando,29,F,F,24,2018,grade
Philadelphia,44,C-,C-,1,2018,grade
Philadelphia,21,B,B,2,2018,grade
Philadelphia,5,A,A,6,2018,grade
Philadelphia,6,A+,A+,8,2018,grade
Philadelphia,4,A+,A+,9,2018,grade
Philadelphia,2,A+,A+,10,2018,grade
Philadelphia,28,B-,B-,22,2018,grade
Philadelphia,22,C+,C+,23,2018,grade
Philadelphia,5,C,C,24,2018,grade
Phoenix,17,B+,B+,1,2018,grade
Phoenix,29,C+,C+,2,2018,grade
Phoenix,19,B-,B-,6,2018,grade
Phoenix,24,B+,B+,8,2018,grade
Phoenix,25,B,B,9,2018,grade
Phoenix,18,B,B,10,2018,grade
Phoenix,10,A+,A+,22,2018,grade
Phoenix,43,D,D,23,2018,grade
Phoenix,23,F,F,24,2018,grade
Pittsburgh,28,B-,B-,1,2018,grade
Pittsburgh,39,C-,C-,2,2018,grade
Pittsburgh,23,C+,C+,6,2018,grade
Pittsburgh,13,A,A,8,2018,grade
Pittsburgh,27,B,B,9,2018,grade
Pittsburgh,24,B-,B-,10,2018,grade
Pittsburgh,32,B-,B-,22,2018,grade
Pittsburgh,20,B-,B-,23,2018,grade
Pittsburgh,49,F,F,24,2018,grade
Portland,34,C+,C+,1,2018,grade
Portland,23,B,B,2,2018,grade
Portland,48,D,D,6,2018,grade
Portland,40,B-,B-,8,2018,grade
Portland,39,C,C,9,2018,grade
Portland,41,D+,D+,10,2018,grade
Portland,36,C+,C+,22,2018,grade
Portland,13,B-,B-,23,2018,grade
Portland,48,F,F,24,2018,grade
Providence,50,D+,D+,1,2018,grade
Providence,46,D+,D+,2,2018,grade
Providence,46,D,D,6,2018,grade
Providence,47,C,C,8,2018,grade
Providence,41,C-,C-,9,2018,grade
Providence,47,D,D,10,2018,grade
Providence,52,D,D,22,2018,grade
Providence,4,A-,A-,23,2018,grade
Providence,46,F,F,24,2018,grade
Raleigh,9,A,A,1,2018,grade
Raleigh,1,A+,A+,2,2018,grade
Raleigh,3,A+,A+,6,2018,grade
Raleigh,2,A+,A+,8,2018,grade
Raleigh,3,A+,A+,9,2018,grade
Raleigh,5,A+,A+,10,2018,grade
Raleigh,47,D+,D+,22,2018,grade
Raleigh,44,D,D,23,2018,grade
Raleigh,24,F,F,24,2018,grade
Riverside,53,F,F,1,2018,grade
Riverside,56,F,F,2,2018,grade
Riverside,51,F,F,6,2018,grade
Riverside,50,C,C,8,2018,grade
Riverside,52,F,F,9,2018,grade
Riverside,53,F,F,10,2018,grade
Riverside,8,A+,A+,22,2018,grade
Riverside,41,D,D,23,2018,grade
Riverside,27,F,F,24,2018,grade
Sacramento,49,D+,D+,1,2018,grade
Sacramento,51,D,D,2,2018,grade
Sacramento,52,F,F,6,2018,grade
Sacramento,53,D+,D+,8,2018,grade
Sacramento,53,F,F,9,2018,grade
Sacramento,55,F,F,10,2018,grade
Sacramento,55,D,D,22,2018,grade
Sacramento,6,B+,B+,23,2018,grade
Sacramento,20,D,D,24,2018,grade
Salt Lake City,11,A-,A-,1,2018,grade
Salt Lake City,4,A+,A+,2,2018,grade
Salt Lake City,25,C+,C+,6,2018,grade
Salt Lake City,44,C+,C+,8,2018,grade
Salt Lake City,23,B,B,9,2018,grade
Salt Lake City,5,A+,A+,10,2018,grade
Salt Lake City,3,A+,A+,22,2018,grade
Salt Lake City,53,F,F,23,2018,grade
Salt Lake City,54,F,F,24,2018,grade
San Antonio,2,A+,A+,1,2018,grade
San Antonio,9,A,A,2,2018,grade
San Antonio,1,A+,A+,6,2018,grade
San Antonio,2,A+,A+,8,2018,grade
San Antonio,2,A+,A+,9,2018,grade
San Antonio,3,A+,A+,10,2018,grade
San Antonio,35,C+,C+,22,2018,grade
San Antonio,36,D+,D+,23,2018,grade
San Antonio,5,C,C,24,2018,grade
San Diego,54,F,F,1,2018,grade
San Diego,47,D,D,2,2018,grade
San Diego,56,F,F,6,2018,grade
San Diego,56,F,F,8,2018,grade
San Diego,55,F,F,9,2018,grade
San Diego,54,F,F,10,2018,grade
San Diego,34,B-,B-,22,2018,grade
San Diego,45,D,D,23,2018,grade
San Diego,21,D,D,24,2018,grade
San Francisco,57,F,F,1,2018,grade
San Francisco,49,D,D,2,2018,grade
San Francisco,55,F,F,6,2018,grade
San Francisco,42,C+,C+,8,2018,grade
San Francisco,47,D+,D+,9,2018,grade
San Francisco,56,F,F,10,2018,grade
San Francisco,50,D+,D+,22,2018,grade
San Francisco,42,D,D,23,2018,grade
San Francisco,12,D+,D+,24,2018,grade
San Jose,38,C,C,1,2018,grade
San Jose,52,D,D,2,2018,grade
San Jose,47,D,D,6,2018,grade
San Jose,46,C,C,8,2018,grade
San Jose,57,F,F,9,2018,grade
San Jose,52,F,F,10,2018,grade
San Jose,49,D+,D+,22,2018,grade
San Jose,38,D,D,23,2018,grade
San Jose,44,F,F,24,2018,grade
Seattle,45,C-,C-,1,2018,grade
Seattle,37,C-,C-,2,2018,grade
Seattle,45,D,D,6,2018,grade
Seattle,57,F,F,8,2018,grade
Seattle,38,C,C,9,2018,grade
Seattle,43,D+,D+,10,2018,grade
Seattle,53,D,D,22,2018,grade
Seattle,47,D,D,23,2018,grade
Seattle,38,F,F,24,2018,grade
St. Louis,25,B-,B-,1,2018,grade
St. Louis,34,C,C,2,2018,grade
St. Louis,37,C-,C-,6,2018,grade
St. Louis,16,A-,A-,8,2018,grade
St. Louis,44,D+,D+,9,2018,grade
St. Louis,44,D+,D+,10,2018,grade
St. Louis,18,A,A,22,2018,grade
St. Louis,11,B,B,23,2018,grade
St. Louis,56,F,F,24,2018,grade
Tampa,40,C-,C-,1,2018,grade
Tampa,32,C+,C+,2,2018,grade
Tampa,35,C-,C-,6,2018,grade
Tampa,30,B,B,8,2018,grade
Tampa,33,C+,C+,9,2018,grade
Tampa,42,D+,D+,10,2018,grade
Tampa,37,C,C,22,2018,grade
Tampa,48,D,D,23,2018,grade
Tampa,42,F,F,24,2018,grade
Virginia Beach,27,B-,B-,1,2018,grade
Virginia Beach,2,A+,A+,2,2018,grade
Virginia Beach,17,B-,B-,6,2018,grade
Virginia Beach,15,A-,A-,8,2018,grade
Virginia Beach,28,B-,B-,9,2018,grade
Virginia Beach,5,A+,A+,10,2018,grade
Virginia Beach,24,B,B,22,2018,grade
Virginia Beach,57,F,F,23,2018,grade
